step,epoch,accuracy,rouge1,rougeL,bleu,masked_accuracy,meteor,chrf,fuzzy,len_ratio,bertscore_f1,semantic_similarity,rag_rouge1,rag_rougeL,rag_bleu,rag_meteor,rag_chrf,rag_fuzzy,rag_len_ratio,rag_bertscore_f1,rag_semantic_similarity,train_loss,grad_norm,learning_rate,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
5170,10.0,0.04391304347826087,0.06519806763285024,0.06519806763285024,0.13943433659416035,0.8041487068965517,0.21791011358067214,0.34026864366438103,0.4679642313434892,1.547671409694472,0.8692903518676758,0.48520401068537944,0.006884057971014493,0.006884057971014493,0.03054978062188056,0.07367776073437524,0.18086506183959894,0.3230982221432678,1.1391555347386901,0.835175096988678,0.3676224480261621,0.9789,0.6336018443107605,4.886026081891114e-05,0.9973907470703125,2.0637,222.896,28.104
5687,11.0,0.049130434782608694,0.06916421983813288,0.06916421983813288,0.1346661679137756,0.8069436961206896,0.21103269782371864,0.3350776387075896,0.4655506030762797,1.5139687040795493,0.8676767349243164,0.49088558849797626,0.0037439613526570052,0.0037439613526570052,0.029133528150961197,0.07572830397426517,0.18967279173107415,0.3285304498511394,1.2614683217250668,0.8358017206192017,0.3689973897624599,0.964,0.9802903532981873,4.861308482727407e-05,0.9858978986740112,2.0637,222.897,28.104
6204,12.0,0.04565217391304348,0.07981780538302277,0.07981780538302277,0.13117847155377266,0.8079202586206896,0.20703280287055859,0.3328334621242311,0.46119733790728096,1.534187752068526,0.8666466474533081,0.4908943435274388,0.004166666666666667,0.004166666666666667,0.032594749410311964,0.08145772049278276,0.19573698209536688,0.33698407433763977,1.292759193879537,0.8378075361251831,0.37111916523629235,0.9456,1.473686933517456,4.834242423911301e-05,0.9797729253768921,2.0648,222.786,28.09
6721,13.0,0.043478260869565216,0.06566252587991718,0.06566252587991718,0.1342435674243554,0.808526400862069,0.2118222181586143,0.33324335939818184,0.46284598036593183,1.4647374724109996,0.8679303526878357,0.4927328354683097,0.005072463768115942,0.005072463768115942,0.03340103447406397,0.08334232472315263,0.1983772981389382,0.3392750024231409,1.252563177268709,0.8372204303741455,0.3733646720040428,0.9288,0.642063319683075,4.8048548242242875e-05,0.9757083654403687,2.0602,223.275,28.152
7238,14.0,0.04565217391304348,0.06565942028985508,0.06565942028985508,0.1383491243796812,0.8094019396551724,0.21376316399026743,0.33389693758384614,0.4645927360461499,1.517558813355718,0.8686010241508484,0.4930680224431031,0.007789855072463768,0.007789855072463768,0.030540191682463982,0.07912686557066638,0.1924942952938177,0.33622934203740923,1.1874976488405566,0.8367000818252563,0.3757036841150535,0.9154,1.4410456418991089,4.7731749113562896e-05,0.9724407196044922,2.0666,222.585,28.065
7755,15.0,0.04565217391304348,0.06890993788819876,0.06890993788819876,0.12735279023117774,0.8106815732758621,0.20409444192741644,0.32254269308740724,0.4571711213804722,1.4357679649437374,0.8672243356704712,0.4889387649639874,0.008333333333333333,0.008333333333333333,0.023048177747878297,0.06587120680390406,0.1731180523304678,0.318569848230347,1.2563488619643122,0.8331312537193298,0.36906011026028707,0.9028,0.8618475794792175,4.739234192837012e-05,0.9652780294418335,2.0694,222.286,28.027
8272,16.0,0.044782608695652176,0.06934782608695653,0.06934782608695653,0.13055114834213327,0.8106478987068966,0.20761022663196316,0.32774630597283866,0.4605302701792747,1.415512923907343,0.8683077692985535,0.4936635135798513,0.008850931677018633,0.008850931677018633,0.04179964505669757,0.08743964465734294,0.19942413341864434,0.3408336859888393,1.1503950339278097,0.8383291363716125,0.37802702086046336,0.89,1.3069969415664673,4.703066424699857e-05,0.9624457359313965,2.0641,222.856,28.099
8789,17.0,0.051304347826086956,0.07497342995169083,0.07497342995169083,0.13057392374230548,0.8122306034482759,0.2106530655861592,0.3338526356663421,0.4586052782258912,1.5739869785756193,0.8669495582580566,0.4881745069589385,0.003623188405797101,0.003623188405797101,0.036913995407142255,0.08518059230331958,0.19833703484344914,0.3432136207120194,1.3049380672880022,0.8397523164749146,0.38154253102029145,0.8763,0.9489505887031555,4.6647075779095715e-05,0.9572154879570007,2.0616,223.125,28.133
9306,18.0,0.04,0.06803036576949621,0.06803036576949621,0.12759020929297732,0.8130387931034483,0.20651465583584472,0.325676949204888,0.4587941840032272,1.3757309915379863,0.8677651286125183,0.4995661673962098,0.009644075021312874,0.009644075021312874,0.024441222702206535,0.06951426555282111,0.1772073951870532,0.3223196112584843,1.105220783857245,0.8351782560348511,0.36746663702246934,0.8661,0.949044942855835,4.624195802587013e-05,0.9548110365867615,2.0647,222.788,28.091
9823,19.0,0.04391304347826087,0.059842995169082126,0.059842995169082126,0.12326075608699842,0.8138133081896551,0.2032758955873438,0.3232481938286251,0.45189941656804955,1.4894301140655606,0.8660887479782104,0.4876743264409268,0.006884057971014493,0.006884057971014493,0.03342007586614811,0.08160119371229813,0.19444417717225987,0.3347096856236293,1.2565680921767868,0.8381470441818237,0.38667223367273157,0.8552,0.6911330819129944,4.581571390066621e-05,0.9542734622955322,2.0678,222.453,28.048
10340,20.0,0.04782608695652174,0.07247757073844031,0.07247757073844031,0.13164185372434928,0.8148908943965517,0.21334794653750955,0.3321432405390567,0.4615469188585096,1.4134127315533065,0.8685094118118286,0.499959552361144,0.004999999999999999,0.004999999999999999,0.025602382000468108,0.07034067511745991,0.18309529573624528,0.32603965735801976,1.1294796315714015,0.8353944420814514,0.36774238219646654,0.8456,1.3123865127563477,4.5368767328243226e-05,0.9476501941680908,2.0718,222.034,27.996
10857,21.0,0.050869565217391305,0.07291890959282263,0.07291890959282263,0.13041324548149535,0.8151939655172413,0.2120933360697165,0.33038038964325656,0.45966757884401965,1.3956654896665868,0.8681856393814087,0.5016367763651373,0.007789855072463768,0.007789855072463768,0.02862884606929827,0.0771271689284845,0.18479305464176166,0.32518807936317384,1.227182244832987,0.835413932800293,0.36463265869280564,0.8355,1.2856825590133667,4.490156282315733e-05,0.944969892501831,2.0598,223.32,28.158
11374,22.0,0.041304347826086954,0.07345100069013112,0.07345100069013112,0.12174087286085956,0.8156990840517241,0.20195606220123943,0.3194922027997383,0.4560642958795925,1.2611325886885185,0.867764413356781,0.5060299162467455,0.0018840579710144927,0.0018840579710144927,0.02186640050680299,0.06975900381468629,0.18171969132619487,0.3275560682374586,1.196056676645651,0.8354443907737732,0.3686631536961574,0.8268,1.3148696422576904,4.4414565047665747e-05,0.9446184635162354,2.0691,222.323,28.032
11891,23.0,0.04826086956521739,0.07343823326432022,0.07343823326432022,0.1298610304835684,0.8161031788793104,0.2112153018146873,0.33253029514984894,0.462053625014401,1.382524098679667,0.8685364723205566,0.5037740612858097,0.0018840579710144925,0.0018840579710144925,0.028683319506640402,0.072727493497274,0.181052008579797,0.32535835814201486,1.1356324411038856,0.8345632553100586,0.36757355212112486,0.8172,0.8569326400756836,4.390825834959297e-05,0.9429901242256165,2.0559,223.743,28.211
12408,24.0,0.04,0.07865838509316771,0.07865838509316771,0.11809322932172404,0.8165072737068966,0.19836878744670952,0.3144562517814245,0.45157905541343357,1.2964741711439531,0.8670834898948669,0.5011633682670071,0.003260869565217391,0.003260869565217391,0.026592357794787285,0.0750495862879926,0.18543148959557718,0.3292282549425328,1.2788874746455567,0.8355939984321594,0.36350318435174617,0.8093,0.7455886602401733,4.338314628061844e-05,0.9429309368133545,2.0661,222.644,28.072
12925,25.0,0.044782608695652176,0.07159213250517599,0.07159213250517599,0.12932202289805195,0.8170123922413793,0.20866542940127356,0.32663376465250105,0.4586349502147902,1.3374018700074628,0.8677747249603271,0.5020031673394386,0.005543478260869565,0.005543478260869565,0.030722544250133044,0.07652166684436947,0.18637201201001627,0.3277185859475769,1.304493885774414,0.8360655307769775,0.37242734799485494,0.8039,1.099166750907898,4.283975109546491e-05,0.9383780360221863,2.0665,222.594,28.066
13442,26.0,0.04782608695652174,0.07599378881987577,0.07599378881987577,0.13459788863639585,0.8179552801724138,0.2138312177706673,0.33158988989347393,0.46212627337336826,1.3352598335198946,0.8687008023262024,0.5070946084505514,0.006830729656816613,0.006830729656816613,0.02640937183780377,0.0715968503821567,0.18407177619275056,0.3271250645883702,1.1573609539250063,0.8345679044723511,0.366256930017034,0.7947,1.042426347732544,4.22786132324855e-05,0.9382662177085876,2.0729,221.915,27.981
13959,27.0,0.04565217391304348,0.0736135265700483,0.0736135265700483,0.1273528094462463,0.8183930495689655,0.20733847960606686,0.3265254797613052,0.460439156882812,1.2843879353540846,0.8678397536277771,0.5067416475693007,0.003933747412008281,0.003933747412008281,0.02937793459680258,0.07432234337225027,0.18449121766942295,0.3285493050638866,1.1281965948026145,0.8360376358032227,0.3641709074701952,0.7841,0.8506022095680237,4.170029077616612e-05,0.9385073184967041,2.0643,222.836,28.097
14476,28.0,0.04695652173913043,0.07190269151138717,0.07190269151138717,0.127228307250321,0.8188644935344828,0.20610580811168308,0.3243674483495936,0.4586268558728544,1.3124285754973026,0.867536187171936,0.5041994683754266,0.002971014492753623,0.002971014492753623,0.02909690498751397,0.07260813118270439,0.1864711334918281,0.3314368994059894,1.24415269055726,0.8359119296073914,0.36799207338658363,0.7773,0.7474307417869568,4.110535890207773e-05,0.9379901885986328,2.061,223.195,28.142
14993,29.0,0.049565217391304345,0.07754899930986887,0.07754899930986887,0.13487545192600944,0.8181236530172413,0.21250281100391513,0.32991206331518136,0.4638049003196234,1.2790789245745058,0.8694201111793518,0.50960882250665,0.012401656314699793,0.012401656314699793,0.028854439873316318,0.07234727031498615,0.18135681253893668,0.32531099550078524,1.1649649348643365,0.8357879519462585,0.37000161174522794,0.7705,0.818397045135498,4.049440930483051e-05,0.9412794709205627,2.0609,223.201,28.143
15510,30.0,0.049565217391304345,0.0775703933747412,0.0775703933747412,0.13730656916597192,0.8182583512931034,0.21532118333713599,0.33157856186764845,0.46486334453940314,1.2676162544359983,0.8694660067558289,0.5120865876758066,0.005657349896480331,0.005657349896480331,0.023010852209206227,0.06257179379437314,0.1715836721465464,0.3163316792961113,1.1851166108374023,0.8331940770149231,0.36117430353213265,0.7659,0.8543068170547485,3.9868049609598925e-05,0.9348751306533813,2.0669,222.558,28.062
16027,31.0,0.04739130434782609,0.07589510006901311,0.07589510006901311,0.12844236024256572,0.8187971443965517,0.207906539991801,0.32484567446950885,0.4599351262617374,1.2785307693477526,0.8680340647697449,0.5080168389223273,0.005253623188405797,0.005253623188405797,0.02902301090367355,0.07687189566041056,0.1882193181704289,0.32991123820715,1.3389702328703443,0.835667073726654,0.3648495168303666,0.7605,1.0076593160629272,3.9226902767802875e-05,0.9361105561256409,2.0628,223.002,28.118
16544,32.0,0.04782608695652174,0.07611456176673569,0.07611456176673569,0.12512086775577114,0.819268588362069,0.2050949472195331,0.32481524193250283,0.4588412295033392,1.2872029353771242,0.8677101135253906,0.5055434583775376,0.009381469979296066,0.009381469979296066,0.026798304343049518,0.0742240015306317,0.1849264352510774,0.329258426166398,1.2372168197575506,0.8360068202018738,0.3704963196311956,0.7532,0.5855441689491272,3.857160643754601e-05,0.9357928037643433,2.0637,222.902,28.105
17061,33.0,0.051304347826086956,0.07768737060041409,0.07768737060041409,0.1281703395373468,0.820379849137931,0.20728686224797252,0.32832294006130347,0.4623498197895072,1.2615964638409811,0.8690106868743896,0.509912424577886,0.004347826086956522,0.004347826086956522,0.031381378303007364,0.07269489267922798,0.183985975688959,0.32877037142665994,1.1408849229627334,0.8357143402099609,0.37784966755779864,0.7455,0.9517850875854492,3.790281234942736e-05,0.9327979683876038,2.066,222.652,28.073
17578,34.0,0.044782608695652176,0.07063216011042098,0.07063216011042098,0.12008795027727635,0.820379849137931,0.19806660192819917,0.3159174061077509,0.45316021114037974,1.2391957093088086,0.8671034574508667,0.49963987444102276,0.007098155467720685,0.007098155467720685,0.034277271761785987,0.08165118270664096,0.1901507570842966,0.32593402871816896,1.301408250909048,0.8364945650100708,0.3692133060089596,0.7424,1.0125292539596558,3.722118565835712e-05,0.9367499351501465,2.0688,222.356,28.036
18095,35.0,0.052608695652173916,0.08229794842838321,0.08229794842838321,0.13203858130784335,0.8204471982758621,0.2123334878268973,0.33235120964661763,0.46488901242614644,1.2881227570997313,0.8695718050003052,0.5114453145375718,0.01018131626827279,0.01018131626827279,0.02747970665640916,0.07117554668003973,0.18197087089479905,0.32777427281670957,1.176940491091319,0.8355923891067505,0.36944459507079874,0.7361,1.3821263313293457,3.6527404282021025e-05,0.9320429563522339,2.0631,222.97,28.114
18612,36.0,0.050869565217391305,0.0825460505677897,0.0825460505677897,0.1262080991228721,0.8207839439655172,0.20877236107641228,0.3307661923984212,0.464010089996253,1.2876348786357612,0.8693181276321411,0.5130880209109139,0.003043478260869565,0.003043478260869565,0.03541203680676463,0.08629361986959432,0.19397713404471334,0.3369515815173754,1.2810670706395682,0.838374137878418,0.37623676306203657,0.7294,1.8080329895019531,3.582215822665158e-05,0.9312829375267029,2.0603,223.271,28.152
19129,37.0,0.05434782608695652,0.0829975845410628,0.0829975845410628,0.1315842125130677,0.8212553879310345,0.21174865008842098,0.3335531744894213,0.46475125119008,1.3326673996579066,0.8694983720779419,0.5118365161511642,0.007220496894409938,0.006599378881987577,0.035318827801652596,0.08552145374684653,0.19597144612516879,0.3407747153809622,1.1733014809643498,0.8382081389427185,0.3762499230913818,0.7231,0.7888888716697693,3.5106148900776365e-05,0.9341959357261658,2.0625,223.027,28.121
19646,38.0,0.05173913043478261,0.08028467908902691,0.08028467908902691,0.1259193071823725,0.8219962284482759,0.20570502889732473,0.3256612268971612,0.4603498896144596,1.281108731210442,0.868564784526825,0.5072938842061179,0.00391304347826087,0.00391304347826087,0.03201614181014723,0.08132524857784654,0.18908580840798125,0.3360519081881491,1.1930961971320582,0.8373743295669556,0.3732687311611422,0.7201,1.6795216798782349,3.4380088417626186e-05,0.9361839294433594,2.0618,223.109,28.131
20163,39.0,0.05434782608695652,0.08012939958592132,0.08012939958592132,0.1328545228266957,0.821356411637931,0.21302442888062326,0.3349299613418155,0.46619179994181925,1.3143335740518418,0.870171308517456,0.5136800157410376,0.005398550724637682,0.005398550724637682,0.03220077158642203,0.07875883983977632,0.18268510322768886,0.32572849798462844,1.1019798369752987,0.8345080018043518,0.36740368481563485,0.7156,1.3485857248306274,3.364469888689672e-05,0.9368641376495361,2.0664,222.607,28.068
20680,40.0,0.05347826086956522,0.08529296066252588,0.08529296066252588,0.13470062583129644,0.8220635775862069,0.2139682974235031,0.33364740845162,0.4657970216628939,1.3013232738188427,0.8698167204856873,0.5134361675837199,0.0010869565217391304,0.0010869565217391304,0.027832484948960654,0.07047940440833825,0.18186531639166315,0.32437985382372203,1.236196517133272,0.8351002335548401,0.3657728346793548,0.7088,1.2492601871490479,3.290071169656814e-05,0.9319310188293457,2.0608,223.214,28.144
21197,41.0,0.05304347826086957,0.07562698412698413,0.07562698412698413,0.12470545663632374,0.8220635775862069,0.20468268002753515,0.32682165432060745,0.46047956002284435,1.3034496988332152,0.8688823580741882,0.5066420351699723,0.006135265700483092,0.0053623188405797105,0.040097139345623735,0.08634002255604697,0.1994031906598692,0.3425855604705526,1.153426520986108,0.8391319513320923,0.3775589952680647,0.7061,0.817625880241394,3.214886678549686e-05,0.9341049790382385,2.0639,222.878,28.102
21714,42.0,0.05608695652173913,0.08402380952380951,0.08402380952380951,0.13521157224883482,0.8227370689655172,0.2172593012396829,0.3387074518815431,0.46811728931719315,1.3082762925567208,0.8706890940666199,0.5177385002060834,0.009316770186335404,0.009316770186335404,0.03330043356225213,0.07708952879828603,0.1874436309417676,0.33347060235640885,1.1103595961148927,0.8363227248191833,0.3699463586586163,0.7027,1.4911613464355469,3.138991190750304e-05,0.9352170825004578,2.0623,223.048,28.123
22231,43.0,0.05391304347826087,0.08308159232072276,0.08308159232072276,0.13140280219643227,0.8229054418103449,0.21326293567069263,0.33288402043274157,0.46576114566794086,1.2799442787357826,0.8700276017189026,0.5118758403163646,0.009782608695652175,0.009782608695652175,0.03517053013768897,0.08107190065240429,0.1916792744946458,0.3351704902709112,1.1893869917940072,0.8375982046127319,0.38384142493343226,0.6964,1.557939052581787,3.0624601887685556e-05,0.9353318214416504,2.061,223.188,28.141
22748,44.0,0.05217391304347826,0.08212215320910973,0.08212215320910973,0.13030455051715384,0.8229391163793104,0.21172318253692363,0.33189495663502644,0.4646758100245798,1.2892460939740187,0.8700785636901855,0.5133756072286759,0.00502415458937198,0.00502415458937198,0.036605231610290945,0.08501732085437978,0.1877634309153979,0.33237294378491333,1.2869890315078323,0.8369607925415039,0.36178881827255954,0.6915,0.6494130492210388,2.985369787170423e-05,0.9332472681999207,2.0659,222.668,28.076
23265,45.0,0.049565217391304345,0.08149171842650103,0.08149171842650103,0.12659548403749074,0.8232758620689655,0.20736384458801432,0.32651957260650516,0.46139592159316634,1.2451743934942736,0.8696850538253784,0.5120825977372411,0.00956521739130435,0.00956521739130435,0.027854474796662778,0.07733575934063928,0.1906239402344001,0.33086155212560187,1.2769081307304064,0.837189257144928,0.3779696420725921,0.685,0.7805834412574768,2.907796656877585e-05,0.9342619180679321,2.0678,222.459,28.049
23782,46.0,0.05304347826086957,0.07628139081719644,0.07628139081719644,0.12883779331825237,0.8238483297413793,0.21016518494457295,0.32965982438238645,0.46261388840804557,1.2828349482840424,0.8695192933082581,0.5112179444641198,0.002931488801054018,0.002931488801054018,0.021940175171901694,0.06630232544954019,0.1794435177689578,0.3236198188174538,1.1709658956857216,0.8345223069190979,0.3638627043682272,0.6822,1.2610673904418945,2.829817948913695e-05,0.9382641911506653,2.0686,222.375,28.039
24299,47.0,0.052608695652173916,0.0816407867494824,0.0816407867494824,0.13178311361952838,0.8238483297413793,0.2125357761737772,0.33209985926164404,0.4635604575059992,1.2751719315169958,0.8700985908508301,0.512340663199556,0.003140096618357488,0.003140096618357488,0.028597220183899843,0.07507631807145776,0.1821153333352399,0.3190927004399697,1.2828657845449478,0.8335701823234558,0.3700206180912969,0.6801,1.2567899227142334,2.7515112176731662e-05,0.9398255348205566,2.0704,222.185,28.015
24816,48.0,0.05217391304347826,0.07269668737060042,0.07269668737060042,0.12598612414883634,0.8235789331896551,0.20663639652595492,0.32829867107356003,0.46045428803334504,1.305827657082974,0.8687437772750854,0.5097012767948859,0.0017837235228539575,0.0017837235228539575,0.0323870243724591,0.07602456198267406,0.19059784059394688,0.3317494850735629,1.3507961336779524,0.8364633321762085,0.3790950791505368,0.6745,1.3106857538223267,2.67295434378878e-05,0.9356738328933716,2.0604,223.262,28.15
25333,49.0,0.05434782608695652,0.08596997929606624,0.08596997929606624,0.13744539959598193,0.8237473060344828,0.217529041442798,0.3370016009525679,0.4689599850107381,1.2622813919476037,0.871120810508728,0.517144615419371,0.005590062111801242,0.005590062111801242,0.037327982429904386,0.0863850381295831,0.1946796568867017,0.33336199469895567,1.266183141307801,0.8373193740844727,0.37437592068606096,0.6742,1.0670108795166016,2.594225456674837e-05,0.9349160194396973,2.0656,222.699,28.079
25850,50.0,0.051304347826086956,0.08166027280477409,0.08166027280477409,0.1337750621876259,0.8244544719827587,0.21573542537694357,0.3343637679549685,0.4654576689117717,1.2870944201166097,0.8702697157859802,0.5160377932931094,0.009927536231884058,0.009927536231884058,0.027617930731165797,0.07672235820067264,0.1889874413399974,0.33493941228653573,1.2672778248971708,0.83765709400177,0.37008050711339585,0.6697,0.92277592420578,2.5154028568228715e-05,0.9370286464691162,2.0694,222.285,28.027
26367,51.0,0.05304347826086957,0.08416544878821093,0.08416544878821093,0.13834998401506807,0.824151400862069,0.2198338567046439,0.3368766479499325,0.46841764926860774,1.2845660053855992,0.8710814118385315,0.518205537528164,0.007246376811594202,0.007246376811594202,0.031044208233543983,0.07904222177995983,0.1899339485888202,0.3297648426387056,1.1216738705405274,0.8371877670288086,0.385653434228152,0.6669,0.9737673401832581,2.436564937927231e-05,0.9325800538063049,2.0662,222.632,28.071
26884,52.0,0.052608695652173916,0.08382383388137864,0.08382383388137864,0.13188180450300677,0.8247575431034483,0.21312632788833688,0.3330778679086661,0.4660655244767832,1.2698244963364982,0.8702844977378845,0.5167810809264041,0.0035196687370600416,0.0035196687370600416,0.03577239329770194,0.08675077254618864,0.20146251732998358,0.34100422793305635,1.2932864440417522,0.8388617634773254,0.3800907279931657,0.6641,1.218117594718933,2.3577901089179453e-05,0.9378677606582642,2.0704,222.182,28.014
27401,53.0,0.051304347826086956,0.082092985020095,0.082092985020095,0.1297959542103102,0.8237473060344828,0.21044160875654694,0.3308548611512254,0.46437380505014775,1.2523772855074495,0.8704655766487122,0.5165264692248615,0.0060758082497212925,0.0060758082497212925,0.038499089164598335,0.08637753019793633,0.19266899057211126,0.33224711010679786,1.1348799136764016,0.8362767696380615,0.371505243225914,0.6579,1.960429072380066,2.279156715978457e-05,0.9352155923843384,2.0602,223.278,28.152
27918,54.0,0.05478260869565217,0.0810505419559128,0.0810505419559128,0.13332756675422888,0.8247238685344828,0.215748881833204,0.3351467922449335,0.46694870253949966,1.285802160599652,0.8704317212104797,0.518026557776915,0.002898550724637681,0.002898550724637681,0.030612299855440585,0.07996981768670908,0.18865793221014154,0.33385360837282807,1.1990804173249199,0.8370679020881653,0.37136562134179735,0.6558,1.1052988767623901,2.2007429646257517e-05,0.9387310743331909,2.0649,222.771,28.088
28435,55.0,0.050434782608695654,0.08055951366053668,0.08055951366053668,0.12959296432180575,0.824286099137931,0.21125024306071263,0.330383169990936,0.4625167178331985,1.2861756852861825,0.8697924017906189,0.5133789517293158,0.006004140786749482,0.006004140786749482,0.027695992070782355,0.07368528178112635,0.1873980989491056,0.32779528339915204,1.2362182080930098,0.8354790806770325,0.37227379975273556,0.6542,1.2630573511123657,2.1226268419303826e-05,0.9371015429496765,2.0647,222.788,28.091
28952,56.0,0.052608695652173916,0.08041769171436691,0.08041769171436691,0.1281181393020122,0.8247575431034483,0.20900348369936111,0.32972646559453067,0.4617148312173388,1.2897893963692761,0.8697203993797302,0.5137147698211281,0.006884057971014493,0.006884057971014493,0.03883058845292806,0.08521273069429286,0.19855015024616962,0.34137773554563333,1.1649379178741928,0.8383055329322815,0.37464352863557315,0.6511,1.1872551441192627,2.044886038953767e-05,0.939049482345581,2.0718,222.027,27.995
29469,57.0,0.05173913043478261,0.076984979499046,0.076984979499046,0.12872767618738648,0.825262661637931,0.20979117437645972,0.32872389454490486,0.461699786940237,1.2655670967483326,0.8696762323379517,0.5139411939308047,0.006231884057971014,0.006231884057971014,0.03306039672711809,0.07468630728029065,0.18459953376154029,0.32875165106932003,1.130436434391316,0.8357625007629395,0.35746032907829983,0.6485,0.823701798915863,1.9675978734798648e-05,0.9410660862922668,2.0621,223.075,28.127
