step,epoch,accuracy,rouge1,rougeL,bleu,masked_accuracy,meteor,chrf,fuzzy,len_ratio,bertscore_f1,semantic_similarity,rag_rouge1,rag_rougeL,rag_bleu,rag_meteor,rag_chrf,rag_fuzzy,rag_len_ratio,rag_bertscore_f1,rag_semantic_similarity,train_loss,grad_norm,learning_rate,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
7590,15.0,0.05333333333333334,0.07051604938271604,0.07051604938271604,0.14521611463782444,0.8363144188596491,0.22491865626415605,0.33951177455840714,0.47075247877626325,1.3411004364415704,0.8706071972846985,0.5041461492420899,0.07833227513227513,0.07811005291005291,0.10843600701561915,0.15974734127075332,0.2773996542243331,0.41971724411263184,1.4228003484893628,0.858426570892334,0.4468290678838061,0.9305,1.1842800378799438,4.73948722790501e-05,0.8218629360198975,2.0175,223.043,28.252
8096,16.0,0.05422222222222222,0.07363774250440917,0.07363774250440917,0.13488049619086473,0.8374109100877193,0.21548329030070376,0.33377964975567853,0.4634247829054077,1.3957184224448527,0.8683614134788513,0.5008769500512216,0.0791326278659612,0.0791326278659612,0.11176907370934802,0.1636993909105779,0.27952183296155775,0.42148892112486885,1.4225255325393824,0.859027624130249,0.4461523739391317,0.9145,1.1731754541397095,4.7033322648707924e-05,0.8203580379486084,2.0186,222.926,28.237
8602,17.0,0.04577777777777778,0.06720176366843034,0.06720176366843034,0.12910400461211016,0.8389185855263158,0.2079879109947326,0.3250585146797734,0.46060246725054577,1.3126300537042643,0.8686055541038513,0.5030030890533493,0.08768253968253968,0.08768253968253968,0.11686028970937708,0.1653687655209843,0.28242153810971593,0.4237227858502945,1.4125771138423908,0.860368013381958,0.45435865002932646,0.9032,1.2036774158477783,4.664985588770586e-05,0.816338837146759,2.0266,222.048,28.126
9108,18.0,0.05688888888888889,0.07329488536155203,0.07329488536155203,0.14823338112570217,0.8391927083333334,0.2285669914149956,0.3452183149898049,0.4728357370141367,1.3870380713623005,0.871038019657135,0.5062743121522169,0.08497883597883599,0.08497883597883599,0.11715150765053246,0.16904710620785504,0.2833517106141861,0.42234750727516307,1.4335503087908923,0.8598579168319702,0.4522027401696477,0.8946,1.3371773958206177,4.62448534406058e-05,0.8133376240730286,2.0232,222.416,28.173
9614,19.0,0.059111111111111114,0.07997354497354497,0.07997354497354497,0.1567067307429764,0.8397066885964912,0.23986916765061,0.356339312924541,0.4793984436657506,1.4309983693279702,0.8724464774131775,0.5166129358460506,0.07960176366843033,0.07960176366843033,0.10940743887422766,0.16171886775473943,0.2780642456284106,0.4176913393578183,1.4527517270859027,0.8583532571792603,0.4441813607983705,0.8834,0.8525797724723816,4.5818718174087996e-05,0.8051466941833496,2.0218,222.573,28.193
10120,20.0,0.04888888888888889,0.06710123456790124,0.06710123456790124,0.13467266021337024,0.8408717105263158,0.21779193571504152,0.3354874931227079,0.46731490723219044,1.2956274677864996,0.8705275654792786,0.5087079281045331,0.07996754850088184,0.07974532627865961,0.10883917053424216,0.15930985629627806,0.2750281743484856,0.41802368744692775,1.3664869172812797,0.8582826852798462,0.4458135978598148,0.8734,1.0478392839431763,4.537187397620892e-05,0.800213098526001,2.0238,222.354,28.165
10626,21.0,0.052,0.07224514991181658,0.07224514991181658,0.13235391652745582,0.8418654057017544,0.2147010447774789,0.33333796041511055,0.4642000351748613,1.3599976949117716,0.8689709901809692,0.5057754035641749,0.08455921115921115,0.08455921115921115,0.11368093828213291,0.1657907806681232,0.28070979346407143,0.42053832927644463,1.4401095067404115,0.8594752550125122,0.4480140693059398,0.8631,0.8871667385101318,4.490476533474855e-05,0.8007841110229492,2.0175,223.045,28.252
11132,22.0,0.06,0.07809065255731922,0.07809065255731922,0.1522388772645649,0.8425507127192983,0.23255745058544122,0.35018677364978273,0.4783967008350335,1.3332601445750543,0.87191241979599,0.5144210198240148,0.08824162257495591,0.08824162257495591,0.11713189999919114,0.16822822895508985,0.28270846155808965,0.4211658352594973,1.4511113086935024,0.8592122197151184,0.45085774123130573,0.8532,1.1035891771316528,4.441785689506656e-05,0.7956492900848389,2.0146,223.366,28.293
11638,23.0,0.05555555555555555,0.07883880070546737,0.07883880070546737,0.14674602965007463,0.8427905701754386,0.22890626062577454,0.3453676547986392,0.4756976368922883,1.3064682348741743,0.8719543218612671,0.5187710855499738,0.08478412698412698,0.08478412698412698,0.1170490175839516,0.1678442427486014,0.28258106339314454,0.42216226180711675,1.4114913902457427,0.8595649600028992,0.45756460046685404,0.8455,0.9410014152526855,4.3911632997907305e-05,0.7955546975135803,2.0168,223.124,28.262
12144,24.0,0.052444444444444446,0.07112874779541446,0.07112874779541446,0.12820508471051728,0.8427220394736842,0.20998568718123864,0.32803173289776616,0.46286093495196734,1.2618885504416617,0.8697507381439209,0.5106483182994028,0.08632063492063492,0.08632063492063492,0.11294364215468598,0.1656714260062186,0.27984930986833917,0.41808895081684005,1.4042403895507347,0.8594357371330261,0.4521030659683877,0.8343,2.169879913330078,4.3386597197613174e-05,0.7943626642227173,2.0185,222.938,28.239
12650,25.0,0.05466666666666667,0.07394708994708994,0.07394708994708994,0.13512254211052407,0.8434416118421053,0.21851260986015208,0.3363859565520314,0.4713985738872036,1.2288110389616114,0.8713372349739075,0.5182890323363245,0.08343703703703703,0.08343703703703703,0.1091820369163059,0.1585268703412945,0.27462626771893567,0.4165115853449855,1.3900186346069643,0.8588061928749084,0.4512897594417963,0.8254,1.0455552339553833,4.2843271761225756e-05,0.7932354211807251,2.0173,223.073,28.256
13156,26.0,0.06,0.0808716049382716,0.0808716049382716,0.14488913018664895,0.8440926535087719,0.22875337657617303,0.3450176282764015,0.4787131207961516,1.230904952281524,0.8734247088432312,0.5222208603276974,0.07969100529100528,0.07969100529100528,0.10125517610886667,0.15099390375677965,0.2679993336635851,0.41009965014701383,1.3658297978244887,0.8570569157600403,0.4467102293997175,0.8216,0.7081078886985779,4.2282197148972955e-05,0.7826682925224304,2.0197,222.8,28.221
13662,27.0,0.056,0.08164232804232804,0.08164232804232804,0.13895694419917606,0.8445038377192983,0.22056753879816351,0.33729269707808507,0.4729835177741677,1.216449470271125,0.8719402551651001,0.5218860355884665,0.08700846560846562,0.08678624338624338,0.11264939290797693,0.16405927684018448,0.27742146281516716,0.4176562286273739,1.357627627637184,0.8592380881309509,0.45040910187777544,0.8122,1.3227298259735107,4.170393147665886e-05,0.7883778214454651,2.0176,223.042,28.252
14168,28.0,0.060444444444444446,0.08378483245149912,0.08378483245149912,0.1438204315201273,0.8454632675438597,0.22729342621200813,0.345841571864661,0.4781521627791328,1.2626264973102124,0.8731229305267334,0.5268986441488895,0.09594016354016353,0.09594016354016353,0.11463020153846949,0.16608988472080852,0.281534854864188,0.41837662885354093,1.4286154883467448,0.8593037128448486,0.4520420919244902,0.8072,0.9012958407402039,4.110904996049112e-05,0.7846575975418091,2.0238,222.356,28.165
14674,29.0,0.059555555555555556,0.07239647266313934,0.07239647266313934,0.13721457208203508,0.8451548793859649,0.22031520948103098,0.33874007264796235,0.4714833782919666,1.2696117949840864,0.8716071248054504,0.520907499027335,0.0884373897707231,0.0884373897707231,0.12104573528469541,0.17244425704190294,0.2859411185178403,0.4232863401132744,1.386282914063237,0.860315203666687,0.45712678509702287,0.7983,1.2986624240875244,4.049814434489817e-05,0.7894018292427063,2.0125,223.606,28.323
15180,30.0,0.06133333333333333,0.08192451499118165,0.08192451499118165,0.15140778778794542,0.8459087171052632,0.2363949763729664,0.3533195985335765,0.4821454924078292,1.2791976202424737,0.8737996816635132,0.5286053390217325,0.08676437389770723,0.08676437389770723,0.11406189719323837,0.16499422044474518,0.2813119586562045,0.419588644589997,1.408837639962419,0.8589252233505249,0.4500296785429948,0.7912,0.589794397354126,3.987182231390531e-05,0.784683346748352,2.0127,223.577,28.32
15686,31.0,0.058666666666666666,0.08161128747795414,0.08161128747795414,0.14797878727133745,0.8462513706140351,0.23122339165034014,0.34782600281509,0.4791910996292365,1.2210768992766057,0.8736398816108704,0.5311426223893132,0.08539110497661222,0.08539110497661222,0.1147669951412141,0.16687468444718098,0.2836371366161814,0.4214127171482679,1.3905082766749288,0.8596207499504089,0.45334638818146455,0.7853,1.332716703414917,3.9230706886655265e-05,0.7828158140182495,2.019,222.881,28.232
16192,32.0,0.05644444444444444,0.07936719576719577,0.07936719576719577,0.13536281269458394,0.846765350877193,0.21749977815651364,0.3311069502104347,0.46896388638715164,1.1737454263280036,0.8713880181312561,0.5230764025085503,0.0909337822671156,0.0909337822671156,0.11642715211764931,0.16190015173478212,0.27319449170936794,0.4138811097152329,1.3088873733873259,0.8588858246803284,0.4474762707205696,0.7773,1.4568586349487305,3.8575435797674575e-05,0.7824582457542419,2.0255,222.172,28.142
16698,33.0,0.05288888888888889,0.08525291005291005,0.08525291005291005,0.1382828840048039,0.8475191885964912,0.22251472705346215,0.3387045625652938,0.4736353647119702,1.1959957164833679,0.8727115988731384,0.5249341531867783,0.08643828763828763,0.08641808561808562,0.10782213677284473,0.15919390017680668,0.27635029335527533,0.415919572861298,1.396213594805716,0.858241081237793,0.44777791549037727,0.7737,0.690686821937561,3.790666086250208e-05,0.7785367369651794,2.0157,223.249,28.278
17204,34.0,0.05333333333333334,0.07884126984126984,0.07884126984126984,0.13801799940079282,0.8474163925438597,0.2203552009819843,0.3371312888658614,0.47420373580950503,1.17694294537287,0.8727397322654724,0.5282483884116842,0.08118781778293974,0.08118781778293974,0.10677290065961803,0.15549276495357464,0.26849183985396224,0.40968039839278503,1.3773213260742363,0.8574930429458618,0.4461162564746208,0.7661,0.8077211976051331,3.722504732931074e-05,0.7776352167129517,2.0169,223.117,28.262
17710,35.0,0.06,0.08021269841269842,0.08021269841269842,0.1470713585853585,0.8476905153508771,0.22864331130380486,0.3462404259457991,0.4790849477882288,1.2259428700178443,0.8738091588020325,0.5307561167404056,0.09391016429963797,0.09373238652186021,0.11946755199295879,0.17164107607771753,0.28479030068535205,0.4211627903992069,1.3965897528408304,0.8600430488586426,0.4593347407496638,0.7622,0.9808518886566162,3.653127321716762e-05,0.7745023965835571,2.0138,223.458,28.305
18216,36.0,0.059111111111111114,0.08135696649029982,0.08135696649029982,0.14470375179853862,0.8478961074561403,0.22751041917387752,0.3432853199336491,0.4783042808141502,1.2103851227806264,0.8735374808311462,0.5319012305616505,0.09356223036223037,0.09338445258445259,0.11367557480490831,0.16494179798847652,0.2759732511435738,0.41423738309825203,1.3927444730527692,0.8585256338119507,0.4514161693313056,0.7576,1.3283745050430298,3.582602864159031e-05,0.7804768681526184,2.0102,223.863,28.356
18722,37.0,0.060444444444444446,0.07023809523809524,0.07023809523809524,0.13132285955972786,0.8475877192982456,0.21483761909036023,0.3342275538018528,0.4696691711822122,1.2507923361903959,0.8709206581115723,0.518827128201723,0.08677593742811135,0.08677593742811135,0.10448665851207162,0.15794606432134914,0.2716720910723614,0.41118161665870795,1.4207706340590314,0.857852041721344,0.4484745667498145,0.7495,1.5330556631088257,3.5110015128070753e-05,0.7729321718215942,2.0162,223.192,28.271
19228,38.0,0.058666666666666666,0.0747957671957672,0.0747957671957672,0.13677843136386822,0.8483072916666666,0.21972958937976428,0.3370355573466886,0.4741425350334864,1.1885939784052582,0.8722259998321533,0.526573163472116,0.09188042328042327,0.09188042328042327,0.11002813956582108,0.16081920787278975,0.2739805232203201,0.4122037458767946,1.364273661820545,0.8579728007316589,0.4494569486375484,0.7437,1.5492913722991943,3.43839449142492e-05,0.7697851657867432,2.0125,223.603,28.323
19734,39.0,0.05511111111111111,0.07906243386243386,0.07906243386243386,0.13677907661913583,0.848375822368421,0.22080597885009876,0.33576260444301076,0.4735875648070273,1.14645877265603,0.8723759055137634,0.526988127441042,0.09486772486772488,0.09468994708994709,0.11521550839116342,0.16341925746560462,0.2776752637572111,0.41746746646767563,1.337878677318574,0.8590757250785828,0.4498790433971832,0.7385,1.061530590057373,3.364854024143252e-05,0.7719377279281616,2.0185,222.935,28.238
20240,40.0,0.060444444444444446,0.08101234567901235,0.08101234567901235,0.14319141912069513,0.8484443530701754,0.22656620149734055,0.34068963111772393,0.4770018685492598,1.1709085402075876,0.8732686638832092,0.5318884468177955,0.09488888888888888,0.09488888888888888,0.11715204562989824,0.16506306124509168,0.27549261200862346,0.41599767085276884,1.324515960610928,0.8591934442520142,0.4527605440037118,0.7341,1.0565804243087769,3.2904532636161626e-05,0.7763631939888,2.0116,223.699,28.335
20746,41.0,0.059555555555555556,0.08209417989417989,0.08209417989417989,0.14369310429917498,0.8489925986842105,0.228760189125664,0.34454597137546983,0.47782437283535667,1.218727178041947,0.873441219329834,0.5326350415779485,0.08824712686108034,0.08824712686108034,0.11509180901422363,0.16605686749180312,0.278125860199414,0.41582273999063923,1.3946260920538476,0.8584029674530029,0.4461898761584113,0.7296,1.4342529773712158,3.215266218254261e-05,0.7737832069396973,2.0154,223.278,28.282
21252,42.0,0.06222222222222222,0.08123492063492065,0.08123492063492065,0.1478982817703146,0.8490611293859649,0.23178903966482983,0.34835768490493724,0.4813170267613805,1.189346922769506,0.8743314743041992,0.5365574818592932,0.08757830687830688,0.0875505291005291,0.1134239907753533,0.16363083601554654,0.2762773304660275,0.4149340335171497,1.3996097586055567,0.8582658171653748,0.45085017185223597,0.7237,1.4714102745056152,3.139367678606543e-05,0.7717241048812866,2.0076,224.153,28.393
21758,43.0,0.06622222222222222,0.08501693121693121,0.08501693121693121,0.15315329063475125,0.8490268640350878,0.23681231279908327,0.3490112884175642,0.4823683170099451,1.1713310071470768,0.8750449419021606,0.5402351689562201,0.09041966622123979,0.09041966622123979,0.11563796844897754,0.16163308206365734,0.2725799366173714,0.41023886697700246,1.3498311944459287,0.8578965067863464,0.44537356167969605,0.7186,1.1197012662887573,3.062833142964252e-05,0.7714246511459351,2.0232,222.422,28.173
22264,44.0,0.057777777777777775,0.08165925925925925,0.08165925925925925,0.14011956139253062,0.8497464364035088,0.22446921261414918,0.3383211356536803,0.4753068721289121,1.1597505849700278,0.8733946084976196,0.5334079724264642,0.08902222222222222,0.08902222222222222,0.12010150712335212,0.16970894365135034,0.2800107453273891,0.4203531949511395,1.3693235808800688,0.859976589679718,0.45570000916522824,0.7158,1.557661533355713,2.985738742260721e-05,0.7732205986976624,2.0208,222.689,28.207
22770,45.0,0.058222222222222224,0.08111604938271605,0.08111604938271605,0.14134322836921334,0.8501576206140351,0.22551716782175518,0.3390587536914881,0.4756965241958177,1.1693140383467644,0.873712956905365,0.5343640849027369,0.08941316253596955,0.08941316253596955,0.1139544932321847,0.16566139270556285,0.2782412729167194,0.4178616033465315,1.3829526473608242,0.859143853187561,0.4494449133899891,0.7133,0.6188310980796814,2.9081611643419115e-05,0.7674813270568848,2.0126,223.596,28.322
23276,46.0,0.06355555555555556,0.0854010582010582,0.0854010582010582,0.15005968568253264,0.8504317434210527,0.23426767846810242,0.34962365662038586,0.48226397093479634,1.1963886673614936,0.875331461429596,0.540978618759248,0.09541816578483245,0.09539038800705468,0.11442881132112229,0.16609506412778302,0.28054938428082776,0.4199315700168638,1.3512544379216558,0.8601190447807312,0.45883717129503687,0.7076,0.7010347247123718,2.8301775776829876e-05,0.769711434841156,2.0212,222.644,28.202
23782,47.0,0.059555555555555556,0.08291111111111112,0.08291111111111112,0.14833193139927628,0.8507058662280702,0.23265397304590502,0.3458500405269517,0.48001507640532476,1.168057042149456,0.8744494318962097,0.536417175721791,0.09602610229276896,0.09602610229276896,0.12070244663868825,0.17011072446737827,0.2834332762632165,0.42215538815410686,1.3444639157208353,0.8602432608604431,0.45824542772086957,0.7053,0.6658720374107361,2.751865554626773e-05,0.7715060710906982,2.016,223.209,28.273
24288,48.0,0.05555555555555555,0.08845291005291006,0.08845291005291006,0.14683815970184927,0.8508771929824561,0.23259188298597938,0.34478176627939994,0.4798971026519421,1.1561450267658826,0.8747567534446716,0.5392478066964282,0.08805691522086871,0.08792993109388458,0.11293700068889807,0.1642896382995371,0.27914943560368344,0.41672604141004244,1.3997730334892333,0.859016478061676,0.4554815385033273,0.6991,1.2607489824295044,2.6733029942204972e-05,0.7728896737098694,2.0163,223.181,28.27
24794,49.0,0.06222222222222222,0.08553862433862433,0.08553862433862433,0.14698457125349315,0.8510485197368421,0.23114356287961663,0.34520232255903455,0.4787774194166775,1.1805592354759284,0.8749014139175415,0.5398815086405311,0.09245312711979378,0.09245312711979378,0.11630333828735746,0.16633001030199385,0.28126030852506906,0.4212406696875906,1.3712097128371534,0.8596515655517578,0.4538532259938204,0.6959,1.0805784463882446,2.5945680447275345e-05,0.7685577869415283,2.0147,223.355,28.292
25300,50.0,0.06266666666666666,0.08782116402116402,0.08782116402116402,0.15290422064370504,0.8512198464912281,0.23700075897801076,0.3479456855110917,0.4841714497721404,1.1131598642142089,0.8759739398956299,0.5432057916050156,0.09166257156061078,0.09166257156061078,0.1150954900607644,0.16532833058390423,0.2769522671469833,0.41505084226690936,1.363513158960254,0.8593155741691589,0.4514824516615934,0.6911,1.0927808284759521,2.5157390258912598e-05,0.7715181112289429,2.0108,223.79,28.347
25806,51.0,0.06088888888888889,0.09043530543530544,0.09043530543530544,0.15019069039803848,0.8514939692982456,0.2363633200074928,0.35007777601747647,0.48329782528796406,1.1715504574079085,0.8752496838569641,0.5409693748487366,0.0877933806146572,0.08777446808510637,0.11150315891447306,0.16173507956138247,0.2735250867951201,0.41399776884228257,1.2782112134915191,0.8587397933006287,0.45426253377666903,0.6898,0.8869139552116394,2.4368943510283202e-05,0.7690831422805786,2.0207,222.69,28.207
26312,52.0,0.057777777777777775,0.0835968253968254,0.0835968253968254,0.14091183522116688,0.8513911732456141,0.2267747970409867,0.34019860006959246,0.4761871395914126,1.1574989572677743,0.8738297820091248,0.5371416972867317,0.08832166598833266,0.08832166598833266,0.1124523093812776,0.1611640406140204,0.27555986977140245,0.41315169838520704,1.3795036807421877,0.8586776256561279,0.4493113068429132,0.6882,1.0098540782928467,2.3581124490288256e-05,0.7704576849937439,2.0182,222.967,28.243
26818,53.0,0.056,0.08397604617604618,0.08397604617604618,0.1470779996317945,0.8517338267543859,0.23268600523029642,0.3455783497949406,0.4793279278598424,1.181077611672378,0.8745605945587158,0.5365201343223452,0.09191806958473625,0.0917641494308161,0.11393559209090182,0.16550225428118678,0.28010837979076025,0.41908462707431415,1.3703523414105656,0.8595740795135498,0.45294636076792244,0.6841,1.530989646911621,2.279471686341056e-05,0.770872175693512,2.0196,222.816,28.223
27324,54.0,0.060444444444444446,0.08686031746031746,0.08686031746031746,0.14956928249956805,0.8519736842105263,0.23427606595972175,0.3481741897235386,0.4817398947208013,1.1704671447846133,0.8751658201217651,0.5376407101775209,0.08979421680817029,0.08961643903039253,0.10593286400217335,0.1559532294793203,0.2699113819841505,0.4112619282000717,1.3433546627575175,0.8576706647872925,0.4432067953950415,0.681,0.7198638319969177,2.2010502890182724e-05,0.7686510682106018,2.0185,222.938,28.239
27830,55.0,0.052,0.07801202501202502,0.07801202501202502,0.13960279557622107,0.8516310307017544,0.2247168429258921,0.33754823949091856,0.4747944179538574,1.1509349308505863,0.8731619715690613,0.5332765248587562,0.08503774250440917,0.08489100529100528,0.111567434353827,0.16101063252478942,0.27416816484251777,0.41448653670630087,1.3326026021434025,0.8582718968391418,0.4522094323465394,0.6776,0.5428065061569214,2.1229262649051847e-05,0.768418550491333,2.0219,222.558,28.191
28336,56.0,0.052444444444444446,0.08503068783068783,0.08503068783068783,0.1412752540702825,0.8527275219298246,0.22559996185637568,0.33714995485174537,0.4755080646928456,1.1115787147627272,0.8740547895431519,0.5363124276809395,0.0878216388549722,0.0878216388549722,0.12002091557464903,0.169330819921755,0.27904005254249226,0.41809924797105824,1.3469782946559736,0.859351634979248,0.44975186760433844,0.6748,1.0411350727081299,2.0451773260414814e-05,0.7692791223526001,2.0172,223.085,28.257
28842,57.0,0.05644444444444444,0.08931957671957672,0.08931957671957672,0.14797349861307907,0.852796052631579,0.23423465005426372,0.3448494303526076,0.47980505367002096,1.1550761156775866,0.875088095664978,0.5424468624124097,0.09115241908575242,0.09115241908575242,0.10882908311844695,0.15763113935214035,0.2713095378598298,0.4099088896070034,1.3579079955182762,0.8579254746437073,0.448661398432321,0.673,1.4735538959503174,1.9678808113596043e-05,0.7698113322257996,2.0166,223.153,28.266
